Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
3.875,0.144066,0.0254797,0.0204022,0.0908493,0.0682193,0.0551346,0.0591818,0.067269,0.0165231,0.0317679,0.0660846,0.0569858,0.0444342,0.0572458,3.32629,0.0602917,0,0,0,0,0,0,0,0,0,0.0216675,0.01297,0.0141907,0.0198364,0.0128174,0.0263977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281.859,-11954.7,-1479.96,154.362,-80.936,-331.375,-6.63809e-05,5.25642e-05,1.34016e-05,0.535978,-135.702,137.22,2310.63,-5836.64,8355.24,-1551.16,9366.13,212.956,26.3608,15.1318,-43.1598,-1.63103e-05,-9.92484e-05,1.78607e-06,-84.7406,128.551,146.849,-2792.93,11985.1,16243.8
3.876,0.107139,0.050199,0.0228436,0.0978683,0.0508243,0.0526932,0.0582663,0.0431601,0.0583322,0.0686942,0.0544879,0.0328769,0.0206305,0.0700632,3.32385,0.0547986,0,0,0,0,0,0,0,0,0,0.0212097,0.01297,0.0123596,0.0212097,0.0117493,0.0271606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.734,-12074.7,-1500.45,154.12,-80.9076,-332.92,-6.64492e-05,5.28713e-05,1.32765e-05,1.00126,-135.346,137.314,2085.85,-6030.48,8533.03,-1531.96,9367.96,191.548,26.2746,14.8642,-43.3088,-1.62305e-05,-9.93167e-05,1.67221e-06,-84.8385,128.515,146.8,-2672.36,12137.7,16218.6
3.877,0.0497662,0.0477576,0.0374921,0.0926804,0.0569278,0.0615433,0.0579611,0.0483481,0.0574167,0.0439749,0.0590656,0.0517978,0.0642706,0.054194,3.3507,0.0496106,0,0,0,0,0,0,0,0,0,0.0219727,0.0140381,0.0138855,0.0209045,0.0123596,0.0267029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-363.711,-12186.4,-1508.75,153.881,-80.8964,-334.466,-6.65174e-05,5.31785e-05,1.31514e-05,1.47006,-134.989,137.404,1772.26,-5867.81,8162.35,-1526.22,9388.24,155.804,26.2804,14.4586,-43.4743,-1.61508e-05,-9.9385e-05,1.55835e-06,-84.9347,128.48,146.75,-2847.15,12332.3,16549.8
3.878,0.0436627,0.0260901,0.0432904,0.0890182,0.0514346,0.0520828,0.0652853,0.0645224,0.0650461,0.0516043,0.0673053,0.0612582,0.0566412,0.0621286,3.30676,0.0633435,0,0,0,0,0,0,0,0,0,0.0210571,0.0123596,0.0117493,0.0216675,0.0135803,0.0271606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-402.687,-12298.2,-1517.04,153.642,-80.8853,-336.013,-6.65857e-05,5.34856e-05,1.30262e-05,1.93778,-134.631,137.492,1458.66,-5705.14,7791.68,-1520.47,9408.53,120.06,26.2861,14.053,-43.6398,-1.60711e-05,-9.94533e-05,1.44449e-06,-85.0309,128.445,146.7,-3021.94,12526.9,16881.1
3.879,0.085777,0.0285315,0.0326093,0.0810837,0.0480777,0.0661209,0.0777975,0.0593344,0.0461252,0.068389,0.0456378,0.0530185,0.0654913,0.0422922,3.22314,0.0114636,0,0,0,0,0,0,0,0,0,0.0230408,0.0138855,0.0134277,0.0216675,0.0131226,0.0260925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-441.664,-12409.9,-1525.34,153.403,-80.8741,-337.559,-6.66539e-05,5.37927e-05,1.29011e-05,2.40442,-134.271,137.578,1145.07,-5542.47,7421,-1514.73,9428.81,84.3161,26.2918,13.6475,-43.8053,-1.59914e-05,-9.95216e-05,1.33063e-06,-85.127,128.409,146.65,-3196.73,12721.5,17212.3
3.88,0.0995099,0.0169348,0.0347455,0.102446,0.0477725,0.0664261,0.0436179,0.0642172,0.0525339,0.0525198,0.0502155,0.00968353,0.0636603,0.0306955,3.14776,0.0404553,0,0,0,0,0,0,0,0,0,0.0209045,0.0135803,0.0141907,0.0210571,0.0131226,0.0250244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.641,-12521.7,-1533.64,153.164,-80.8629,-339.106,-6.67222e-05,5.40999e-05,1.2776e-05,2.86998,-133.912,137.662,831.471,-5379.8,7050.32,-1508.99,9449.09,48.5721,26.2976,13.2419,-43.9708,-1.59117e-05,-9.95899e-05,1.21677e-06,-85.223,128.374,146.6,-3371.52,12916.1,17543.5
3.881,0.0955426,0.022428,0.0518353,0.0911545,0.0508243,0.0462845,0.0381247,0.0712363,0.0369699,0.0433646,0.0352618,0.0588168,0.0603033,0.0511423,2.979,0.0602917,0,0,0,0,0,0,0,0,0,0.0212097,0.0135803,0.0134277,0.0204468,0.0135803,0.025177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-499.9,-12652.8,-1545.1,152.853,-80.9613,-340.688,-6.67528e-05,5.45529e-05,1.25708e-05,3.34334,-133.549,137.741,1278.13,-5473.02,6542.75,-1518.33,9467.73,4.11829,26.11,12.9728,-43.9763,-1.59752e-05,-9.95702e-05,1.27905e-06,-85.3121,128.338,146.549,-3266.97,13015.5,16941.1
3.882,0.0305402,0.027616,0.0475629,0.069487,0.0511295,0.0505569,0.0481955,0.051705,0.0571115,0.0442801,0.0474689,0.0655307,0.0627448,0.0566354,2.92285,0.0401501,0,0,0,0,0,0,0,0,0,0.0213623,0.0140381,0.0137329,0.0222778,0.0128174,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-519.16,-12783.9,-1556.57,152.542,-81.0596,-342.27,-6.67834e-05,5.5006e-05,1.23657e-05,3.81556,-133.185,137.817,1724.79,-5566.23,6035.18,-1527.68,9486.38,-40.3355,25.9223,12.7037,-43.9819,-1.60386e-05,-9.95504e-05,1.34133e-06,-85.4012,128.303,146.498,-3162.42,13114.9,16338.7
3.883,0.0107037,0.0340247,0.0658734,0.0389694,0.0569278,0.0337723,0.043923,0.0507895,0.0583322,0.047637,0.0673053,0.057291,0.0578619,0.0511423,2.3424,0.0535779,0,0,0,0,0,0,0,0,0,0.0215149,0.0137329,0.0126648,0.0216675,0.0123596,0.0234985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-538.42,-12915.1,-1568.03,152.23,-81.1579,-343.852,-6.6814e-05,5.54591e-05,1.21605e-05,4.28665,-132.821,137.892,2171.45,-5659.44,5527.61,-1537.02,9505.03,-84.7894,25.7347,12.4346,-43.9874,-1.6102e-05,-9.95307e-05,1.40361e-06,-85.4902,128.268,146.447,-3057.87,13214.3,15736.3
3.884,0.0061261,0.0163245,0.0457318,0.0575851,0.0550967,0.0584915,0.0546042,0.0480429,0.0534494,0.0500784,0.0673053,0.0533237,0.0557257,0.054194,-2.56055,0.0898938,0,0,0,0,0,0,0,0,0,0.0201416,0.0135803,0.012207,0.0205994,0.0125122,0.0233459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-557.68,-13046.2,-1579.49,151.919,-81.2563,-345.434,-6.68446e-05,5.59122e-05,1.19553e-05,4.7566,-132.455,137.965,2618.11,-5752.66,5020.04,-1546.36,9523.67,-129.243,25.5471,12.1655,-43.993,-1.61654e-05,-9.95109e-05,1.46589e-06,-85.5791,128.233,146.397,-2953.31,13313.7,15133.9
3.885,-0.0323261,0.0285315,0.0381024,0.0682663,0.0499088,0.057576,0.0576559,0.0410239,0.0531442,0.0473318,0.0441119,0.0603427,0.0438239,0.0560251,-3.14435,0.0511365,0,0,0,0,0,0,0,0,0,0.0216675,0.0143433,0.0138855,0.0219727,0.0125122,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-578.319,-13188.5,-1581.13,151.568,-81.4313,-347.119,-6.68455e-05,5.64801e-05,1.16872e-05,5.23122,-132.088,138.034,2954.96,-5679.82,5103.77,-1576.72,9541.66,-175.617,25.5068,11.8237,-44.0105,-1.62315e-05,-9.94895e-05,1.53152e-06,-85.6662,128.197,146.345,-2962.07,13183,15062.2
3.886,0.00460022,0.0096106,0.0487836,0.0511765,0.064252,0.0618485,0.0527731,0.072457,0.0696237,0.0561819,0.0660846,0.0636996,0.0532843,0.0932565,-3.13489,0.0596814,0,0,0,0,0,0,0,0,0,0.0215149,0.0141907,0.0115967,0.0204468,0.012207,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600.06,-13339.8,-1574.9,151.184,-81.6678,-348.887,-6.68228e-05,5.71398e-05,1.13687e-05,5.7093,-131.719,138.098,3203.94,-5474.15,5660.53,-1623.88,9559.13,-223.526,25.5842,11.4237,-44.0377,-1.62998e-05,-9.94667e-05,1.59984e-06,-85.7516,128.162,146.292,-3061.46,12868.4,15415.2
3.887,0.121177,0.0248694,0.0155194,0.0356125,0.0532657,0.0529984,0.0298849,0.0538412,0.0552805,0.0455008,0.0523517,0.0533237,0.061524,0.00384003,-3.13947,0.0514417,0,0,0,0,0,0,0,0,0,0.0236511,0.0125122,0.0112915,0.0218201,0.0126648,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-621.801,-13491.2,-1568.67,150.8,-81.9043,-350.655,-6.68e-05,5.77996e-05,1.10502e-05,6.18619,-131.35,138.161,3452.93,-5268.48,6217.29,-1671.05,9576.6,-271.435,25.6617,11.0236,-44.0649,-1.63682e-05,-9.9444e-05,1.66815e-06,-85.8371,128.126,146.239,-3160.86,12553.7,15768.1
3.888,0.191063,0.0239539,0.0167401,0.0340866,0.0505191,0.0499466,0.0390402,0.0559775,0.0592477,0.0451956,0.0508258,0.059122,0.047486,0.0398508,-3.13092,0.0251965,0,0,0,0,0,0,0,0,0,0.0219727,0.0141907,0.0120544,0.0205994,0.0131226,0.0236511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-643.543,-13642.5,-1562.44,150.416,-82.1407,-352.423,-6.67773e-05,5.84594e-05,1.07317e-05,6.66188,-130.979,138.222,3701.92,-5062.81,6774.05,-1718.22,9594.07,-319.344,25.7392,10.6236,-44.0921,-1.64365e-05,-9.94212e-05,1.73647e-06,-85.9225,128.09,146.186,-3260.26,12239,16121
3.889,0.17855,0.0114416,0.0536664,0.00723114,0.0480777,0.0606277,0.0713889,0.0434653,0.0326975,0.0613699,0.0444171,0.0740756,0.0554205,0.0483957,-3.06317,0.0566296,0,0,0,0,0,0,0,0,0,0.0224304,0.0143433,0.01297,0.0209045,0.0128174,0.0231934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-665.441,-13792.3,-1553.65,150.018,-82.3743,-354.185,-6.67545e-05,5.91192e-05,1.04132e-05,7.13748,-130.608,138.28,3883.16,-4929.01,7251.37,-1763.53,9608.43,-362.695,25.8234,10.2339,-44.1499,-1.65048e-05,-9.93984e-05,1.80478e-06,-86.0076,128.055,146.132,-3328.4,11951.3,16402.4
3.89,0.0894391,0.0343298,0.0768597,-0.00161896,0.0380069,0.0493362,0.0488058,0.0370566,0.0400217,0.0378714,0.0377032,0.0609531,0.0331427,0.0514474,-2.99115,0.0526624,0,0,0,0,0,0,0,0,0,0.0216675,0.0146484,0.0141907,0.0218201,0.0128174,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-688.593,-13930.2,-1524.33,149.509,-82.585,-355.898,-6.67318e-05,5.97789e-05,1.00947e-05,7.62069,-130.234,138.332,3522.42,-5370.25,7093.19,-1793.99,9597.92,-369.581,25.9624,9.92682,-44.4526,-1.65731e-05,-9.93754e-05,1.87307e-06,-86.0912,128.017,146.078,-3146.49,11878.9,16111.7
3.891,0.0357281,0.0334143,0.0701459,0.0398849,0.041669,0.0429276,0.0341574,0.0501791,0.0674875,0.0387869,0.0462482,0.0499667,0.0313116,0.0450388,-2.93927,0.0413709,0,0,0,0,0,0,0,0,0,0.0213623,0.0144958,0.01297,0.0212097,0.0125122,0.0219727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-711.745,-14068.1,-1495,149.001,-82.7957,-357.611,-6.6709e-05,6.04387e-05,9.77614e-06,8.10264,-129.86,138.382,3161.68,-5811.49,6935,-1824.46,9587.41,-376.467,26.1013,9.61969,-44.7552,-1.66414e-05,-9.93523e-05,1.94136e-06,-86.1748,127.979,146.024,-2964.57,11806.5,15821.1
3.892,0.0244366,0.0251746,0.0490887,0.0548386,0.0377017,0.0566605,0.0399558,0.0587241,0.0476511,0.0491629,0.0743243,0.0588168,0.0538947,0.062739,-2.85566,0.0386243,0,0,0,0,0,0,0,0,0,0.0222778,0.0140381,0.0143433,0.0210571,0.0131226,0.0236511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-734.897,-14206,-1465.68,148.493,-83.0063,-359.324,-6.66863e-05,6.10985e-05,9.45763e-06,8.58333,-129.485,138.43,2800.94,-6252.72,6776.81,-1854.92,9576.89,-383.353,26.2402,9.31257,-45.0578,-1.67096e-05,-9.93293e-05,2.00964e-06,-86.2582,127.941,145.969,-2782.66,11734.1,15530.4
3.893,0.0393903,0.0361609,0.0341351,0.100005,0.0792056,0.0539139,0.0518576,0.0562827,0.061384,0.0311575,0.0508258,0.0603427,0.0593878,0.0837961,-2.49555,0.0517468,0,0,0,0,0,0,0,0,0,0.0222778,0.0125122,0.0144958,0.0210571,0.01297,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-758.05,-14343.8,-1436.36,147.985,-83.217,-361.037,-6.66635e-05,6.17583e-05,9.13912e-06,9.06277,-129.109,138.476,2440.21,-6693.96,6618.63,-1885.39,9566.38,-390.239,26.3791,9.00545,-45.3605,-1.67779e-05,-9.93063e-05,2.07793e-06,-86.3417,127.904,145.915,-2600.74,11661.7,15239.8
3.894,0.0552594,0.0212073,0.0661786,0.0966476,0.0566226,0.0429276,0.0591818,0.0318686,0.0662668,0.0287161,0.0486896,0.0646152,0.0572516,0.0483957,2.47485,0.0587659,0,0,0,0,0,0,0,0,0,0.0213623,0.0132751,0.0137329,0.0202942,0.01297,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-766.514,-14510.5,-1394.27,147.482,-83.4002,-362.648,-6.66001e-05,6.24282e-05,8.87145e-06,9.54677,-128.732,138.516,2140.7,-7199.55,6438.17,-1858.29,9587.24,-385.928,26.6354,8.56904,-45.5466,-1.68386e-05,-9.92227e-05,2.13864e-06,-86.4218,127.867,145.86,-2735.36,11470.6,15027.1
3.895,0.0107037,0.0263953,0.0545819,0.0887131,0.0569278,0.0508621,0.0533835,0.0694052,0.0503976,0.0421439,0.0743243,0.0533237,0.0520636,0.0685373,3.34246,0.0435071,0,0,0,0,0,0,0,0,0,0.0202942,0.0146484,0.0134277,0.0209045,0.0135803,0.0204468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-767.635,-14691.6,-1345.81,146.983,-83.5696,-364.208,-6.65163e-05,6.31032e-05,8.62919e-06,10.0324,-128.353,138.553,1871.82,-7737.33,6246.57,-1802.42,9623.79,-376.019,26.9503,8.06798,-45.6745,-1.68956e-05,-9.91089e-05,2.19557e-06,-86.5002,127.832,145.804,-3028.25,11220.1,14853.4
3.896,-0.0109637,0.00777954,0.0545819,0.0932907,0.0587589,0.0649002,0.043923,0.0602499,0.0763376,0.0519095,0.0880572,0.0551547,0.0569464,0.06457,3.30127,0.0557141,0,0,0,0,0,0,0,0,0,0.0193787,0.0138855,0.0126648,0.0216675,0.0137329,0.0238037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-768.755,-14872.7,-1297.34,146.483,-83.739,-365.768,-6.64326e-05,6.37782e-05,8.38694e-06,10.5167,-127.974,138.589,1602.93,-8275.1,6054.98,-1746.54,9660.34,-366.11,27.2652,7.56693,-45.8024,-1.69525e-05,-9.8995e-05,2.2525e-06,-86.5785,127.796,145.749,-3321.13,10969.6,14679.7
3.897,-0.00486023,0.0352454,0.0759442,0.0963425,0.0541812,0.0587967,0.0640646,0.0721518,0.0879343,0.0686942,0.0645587,0.0551547,0.0569464,0.0642648,3.32385,0.0660901,0,0,0,0,0,0,0,0,0,0.0245667,0.0119019,0.0128174,0.0204468,0.01297,0.022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-769.876,-15053.7,-1248.87,145.983,-83.9084,-367.328,-6.63488e-05,6.44533e-05,8.14469e-06,10.9997,-127.594,138.622,1334.04,-8812.87,5863.38,-1690.67,9696.89,-356.2,27.5802,7.06588,-45.9303,-1.70094e-05,-9.88811e-05,2.30943e-06,-86.6568,127.76,145.693,-3614.02,10719.1,14506.1
3.898,0.0522076,0.0202917,0.0139935,0.110075,0.0627261,0.059407,0.0405661,0.0263754,0.0540598,0.0586234,0.0731036,0.071329,0.054505,0.0581613,3.28173,0.0547986,0,0,0,0,0,0,0,0,0,0.0209045,0.012207,0.0120544,0.0212097,0.0137329,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-774.849,-15244.3,-1197.31,145.47,-84.0316,-368.883,-6.62483e-05,6.51325e-05,7.92341e-06,11.483,-127.213,138.652,1095.64,-9251.01,5712.61,-1646.96,9725.4,-344.923,27.8265,6.55536,-46.1021,-1.70664e-05,-9.87673e-05,2.36636e-06,-86.7348,127.724,145.637,-3822.59,10596,14502.4
3.899,0.0726544,0.00991577,-0.0232379,0.0984787,0.0712711,0.0716141,0.0518576,0.0623862,0.0598581,0.0418387,0.0465533,0.057291,0.0636603,0.0493112,3.26281,0.0532727,0,0,0,0,0,0,0,0,0,0.0221252,0.0151062,0.0100708,0.0216675,0.0132751,0.022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-793.306,-15468.2,-1134.93,144.906,-83.9931,-370.42,-6.6089e-05,6.58264e-05,7.77552e-06,11.9706,-126.83,138.676,963.937,-9340.45,5704.72,-1645.83,9725.77,-328.856,27.8328,6.0117,-46.4272,-1.71233e-05,-9.86534e-05,2.42329e-06,-86.8119,127.686,145.583,-3736.07,10918.9,15093.5
3.9,0.0403058,0.00930542,-0.0378864,0.090239,0.0431949,0.0587967,0.0576559,0.0581137,0.0644357,0.0671683,0.0596759,0.0762119,0.0661017,0.0438181,3.14593,0.0544934,0,0,0,0,0,0,0,0,0,0.0241089,0.015564,0.0100708,0.0219727,0.01297,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-811.764,-15692.1,-1072.55,144.342,-83.9546,-371.958,-6.59298e-05,6.65203e-05,7.62764e-06,12.4569,-126.446,138.697,832.233,-9429.89,5696.83,-1644.7,9726.13,-312.789,27.8391,5.46805,-46.7523,-1.71802e-05,-9.85396e-05,2.48022e-06,-86.889,127.648,145.528,-3649.56,11241.8,15684.7
3.901,0.0165021,0.0141882,0.03383,0.0881027,0.0615054,0.0542191,0.0427023,0.0404135,0.0326975,0.0390921,0.047774,0.0664462,0.0609137,0.0401559,3.06079,0.0502209,0,0,0,0,0,0,0,0,0,0.0221252,0.0146484,0.0125122,0.0210571,0.0128174,0.0216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-830.221,-15915.9,-1010.18,143.779,-83.9162,-373.496,-6.57705e-05,6.72142e-05,7.47976e-06,12.9418,-126.062,138.717,700.529,-9519.33,5688.94,-1643.57,9726.5,-296.722,27.8453,4.92439,-47.0774,-1.72372e-05,-9.84257e-05,2.53715e-06,-86.966,127.609,145.474,-3563.04,11564.7,16275.9
3.902,0.000327759,0.00991577,0.0451215,0.0682663,0.0456363,0.0520828,0.0527731,0.0703207,0.058027,0.0366507,0.0679156,0.053934,0.054505,0.0615182,2.96466,0.0584607,0,0,0,0,0,0,0,0,0,0.0238037,0.014801,0.0115967,0.0212097,0.0128174,0.0234985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-848.679,-16139.8,-947.797,143.215,-83.8777,-375.034,-6.56113e-05,6.79081e-05,7.33188e-06,13.4253,-125.677,138.735,568.826,-9608.77,5681.05,-1642.45,9726.87,-280.655,27.8516,4.38074,-47.4026,-1.72941e-05,-9.83118e-05,2.59408e-06,-87.043,127.571,145.419,-3476.52,11887.6,16867.1
3.903,-0.0185931,-0.00107056,-0.0412433,0.0966476,0.0566226,0.0417068,0.0390402,0.039498,0.0693185,0.0305472,0.0441119,0.100931,0.0685431,0.0657907,2.31707,0.0477795,0,0,0,0,0,0,0,0,0,0.0201416,0.0134277,0.0128174,0.0215149,0.0128174,0.020752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-871.133,-16382.3,-899.682,142.488,-83.6638,-376.355,-6.5452e-05,6.8602e-05,7.184e-06,13.9111,-125.291,138.745,1166.52,-9785.37,6152.22,-1609.48,9707.15,-271.897,28.038,4.18386,-47.8834,-1.7351e-05,-9.81997e-05,2.65375e-06,-87.12,127.532,145.363,-3291.59,12032.3,16850.1
3.904,-0.0585712,0.0334143,-0.0326984,0.0942062,0.0550967,0.045369,0.0408713,0.0675742,0.0503976,0.0464163,0.0431964,0.0679721,0.0529791,0.0612131,-2.61853,0.0578503,0,0,0,0,0,0,0,0,0,0.0221252,0.0135803,0.014801,0.0215149,0.0120544,0.0212097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-894.73,-16630,-855.643,141.714,-83.3997,-377.614,-6.52928e-05,6.92959e-05,7.03612e-06,14.3965,-124.904,138.753,1972.61,-9986.87,6760.28,-1567.41,9681.69,-265.227,28.2758,4.08605,-48.4088,-1.74079e-05,-9.8088e-05,2.71419e-06,-87.1971,127.492,145.307,-3078.55,12126.1,16659.2
3.905,-0.0594867,0.00900024,0.0283368,0.0780319,0.0651675,0.0581863,0.0442282,0.0733725,0.0546701,0.0516043,0.0489947,0.0560703,0.0670172,0.0508371,-3.10804,0.0593762,0,0,0,0,0,0,0,0,0,0.0219727,0.0140381,0.01297,0.0221252,0.0123596,0.0198364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-918.326,-16877.8,-811.604,140.94,-83.1356,-378.873,-6.51335e-05,6.99898e-05,6.88824e-06,14.8805,-124.517,138.758,2778.7,-10188.4,7368.33,-1525.35,9656.24,-258.558,28.5136,3.98825,-48.9342,-1.74649e-05,-9.79763e-05,2.77463e-06,-87.2741,127.452,145.251,-2865.51,12220,16468.3
3.906,-0.133034,0.0108313,0.0341351,0.0383591,0.0654727,0.0591019,0.0463644,0.0410239,0.0680978,0.0430594,0.0505206,0.0478305,0.0487067,0.0303903,-3.11628,0.0367932,0,0,0,0,0,0,0,0,0,0.0210571,0.0141907,0.0132751,0.0205994,0.012207,0.0205994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-941.923,-17125.6,-767.565,140.166,-82.8715,-380.133,-6.49742e-05,7.06837e-05,6.74036e-06,15.3631,-124.13,138.761,3584.79,-10389.9,7976.38,-1483.28,9630.78,-251.888,28.7515,3.89044,-49.4595,-1.75218e-05,-9.78647e-05,2.83508e-06,-87.351,127.413,145.195,-2652.46,12313.8,16277.5
3.907,-0.18644,0.0209021,0.0606854,0.0551437,0.0593692,0.0560501,0.043923,0.067269,0.0497873,0.07022,0.0660846,0.0444736,0.0621344,0.0383249,-3.12452,0.046864,0,0,0,0,0,0,0,0,0,0.0236511,0.0143433,0.0132751,0.0209045,0.0125122,0.0231934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-956.722,-17382.1,-724.602,139.417,-82.5794,-381.318,-6.47895e-05,7.13794e-05,6.55244e-06,15.8452,-123.741,138.761,3907.69,-10583,8266.87,-1445.25,9611.58,-235.616,29.0017,3.78959,-49.9603,-1.75787e-05,-9.77713e-05,2.92471e-06,-87.4276,127.372,145.139,-2444.59,12176.3,16061.7
3.908,-0.183998,0.00747437,0.113481,0.0456833,0.0438052,0.0533035,0.0652853,0.046517,0.0577219,0.0589285,0.0682208,0.0719394,0.0593878,0.0352731,-3.10956,0.0517468,0,0,0,0,0,0,0,0,0,0.0215149,0.0146484,0.0143433,0.0202942,0.01297,0.0209045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-953.928,-17655.8,-683.793,138.717,-82.2311,-382.355,-6.45538e-05,7.20788e-05,6.28444e-06,16.3279,-123.352,138.754,3264.22,-10759.4,7922.23,-1415.26,9604.88,-200.137,29.2768,3.68263,-50.4118,-1.76357e-05,-9.77143e-05,3.07273e-06,-87.5038,127.331,145.082,-2247.05,11576,15796.3
3.909,-0.139748,0.00747437,0.186113,0.0380539,0.0486881,0.0438431,0.0466696,0.0419394,0.0516183,0.0525198,0.0441119,0.0566806,0.0590826,0.0474802,-3.08179,0.0740247,0,0,0,0,0,0,0,0,0,0.0213623,0.0140381,0.0132751,0.0198364,0.0119019,0.0221252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-951.135,-17929.5,-642.983,138.017,-81.8829,-383.392,-6.43181e-05,7.27781e-05,6.01644e-06,16.8091,-122.962,138.745,2620.74,-10935.8,7577.58,-1385.28,9598.18,-164.658,29.5519,3.57567,-50.8634,-1.76926e-05,-9.76574e-05,3.22075e-06,-87.5799,127.29,145.026,-2049.51,10975.7,15530.9
3.91,-0.141884,-0.000155029,0.170549,0.00601044,0.0489932,0.0728348,0.0396506,0.0443808,0.0641306,0.0381766,0.0435016,0.0621738,0.0410773,0.0679269,-3,0.0612073,0,0,0,0,0,0,0,0,0,0.020752,0.0141907,0.0137329,0.0210571,0.0123596,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-948.341,-18203.2,-602.173,137.317,-81.5347,-384.428,-6.40824e-05,7.34775e-05,5.74844e-06,17.2889,-122.572,138.735,1977.26,-11112.1,7232.93,-1355.3,9591.48,-129.178,29.827,3.46871,-51.3149,-1.77495e-05,-9.76005e-05,3.36877e-06,-87.6559,127.249,144.969,-1851.96,10375.4,15265.5
